figure_id,case_name,cycle_size,example_index,seed,iteration,series_key,variable_name,tracked_kind,tracked_value,belief
figure_5a,consistent_no_tail,9,0,900042,48,x3_route,x3,route,0,6.392693504535012
figure_5a,consistent_no_tail,9,0,900042,49,x3_route,x3,route,0,6.500491596087206
figure_5a,consistent_no_tail,9,0,900042,0,x4_route,x4,route,0,2.0
figure_5a,consistent_no_tail,9,0,900042,1,x4_route,x4,route,0,2.0
figure_5a,consistent_no_tail,9,0,900042,2,x4_route,x4,route,0,2.01
figure_5a,consistent_no_tail,9,0,900042,3,x4_route,x4,route,0,2.0300000000000002
figure_5a,consistent_no_tail,9,0,900042,4,x4_route,x4,route,0,2.0597000000000003
figure_5a,consistent_no_tail,9,0,900042,5,x4_route,x4,route,0,2.0986000000000002
figure_5a,consistent_no_tail,9,0,900042,6,x4_route,x4,route,0,2.146076
figure_5a,consistent_no_tail,9,0,900042,7,x4_route,x4,route,0,2.2014367999999997
figure_5a,consistent_no_tail,9,0,900042,8,x4_route,x4,route,0,2.2639655799999994
figure_5a,consistent_no_tail,9,0,900042,9,x4_route,x4,route,0,2.332949538
figure_5a,consistent_no_tail,9,0,900042,10,x4_route,x4,route,0,2.4077002665
figure_5a,consistent_no_tail,9,0,900042,11,x4_route,x4,route,0,2.48756704249
figure_5a,consistent_no_tail,9,0,900042,12,x4_route,x4,route,0,2.571944780904
figure_5a,consistent_no_tail,9,0,900042,13,x4_route,x4,route,0,2.6602780465085996
figure_5a,consistent_no_tail,9,0,900042,14,x4_route,x4,route,0,2.7520622247208397
figure_5a,consistent_no_tail,9,0,900042,15,x4_route,x4,route,0,2.846842709379156
figure_5a,consistent_no_tail,9,0,900042,16,x4_route,x4,route,0,2.944212767421696
figure_5a,consistent_no_tail,9,0,900042,17,x4_route,x4,route,0,3.043810580018822
figure_5a,consistent_no_tail,9,0,900042,18,x4_route,x4,route,0,3.14531583102901
figure_5a,consistent_no_tail,9,0,900042,19,x4_route,x4,route,0,3.2484461115116674
figure_5a,consistent_no_tail,9,0,900042,20,x4_route,x4,route,0,3.352953328929935
figure_5a,consistent_no_tail,9,0,900042,21,x4_route,x4,route,0,3.4586202477225134
figure_5a,consistent_no_tail,9,0,900042,22,x4_route,x4,route,0,3.5652572407833
figure_5a,consistent_no_tail,9,0,900042,23,x4_route,x4,route,0,3.672699296224984
figure_5a,consistent_no_tail,9,0,900042,24,x4_route,x4,route,0,3.780803298221878
figure_5a,consistent_no_tail,9,0,900042,25,x4_route,x4,route,0,3.889445582719337
figure_5a,consistent_no_tail,9,0,900042,26,x4_route,x4,route,0,3.9985197566919926
figure_5a,consistent_no_tail,9,0,900042,27,x4_route,x4,route,0,4.107934762053593
figure_5a,consistent_no_tail,9,0,900042,28,x4_route,x4,route,0,4.217613161143223
figure_5a,consistent_no_tail,9,0,900042,29,x4_route,x4,route,0,4.327489619027501
figure_5a,consistent_no_tail,9,0,900042,30,x4_route,x4,route,0,4.437509557940455
figure_5a,consistent_no_tail,9,0,900042,31,x4_route,x4,route,0,4.547627960460579
figure_5a,consistent_no_tail,9,0,900042,32,x4_route,x4,route,0,4.657808300054655
figure_5a,consistent_no_tail,9,0,900042,33,x4_route,x4,route,0,4.76802158006307
figure_5a,consistent_no_tail,9,0,900042,34,x4_route,x4,route,0,4.878245464811049
figure_5a,consistent_no_tail,9,0,900042,35,x4_route,x4,route,0,4.98846348912397
figure_5a,consistent_no_tail,9,0,900042,36,x4_route,x4,route,0,5.098664334978373
figure_5a,consistent_no_tail,9,0,900042,37,x4_route,x4,route,0,5.208841166253277
figure_5a,consistent_no_tail,9,0,900042,38,x4_route,x4,route,0,5.3189910145126795
figure_5a,consistent_no_tail,9,0,900042,39,x4_route,x4,route,0,5.42911421042942
figure_5a,consistent_no_tail,9,0,900042,40,x4_route,x4,route,0,5.539213856851807
figure_5a,consistent_no_tail,9,0,900042,41,x4_route,x4,route,0,5.6492953406295525
figure_5a,consistent_no_tail,9,0,900042,42,x4_route,x4,route,0,5.759365881176407
figure_5a,consistent_no_tail,9,0,900042,43,x4_route,x4,route,0,5.869434114380186
figure_5a,consistent_no_tail,9,0,900042,44,x4_route,x4,route,0,5.979509710906813
figure_5a,consistent_no_tail,9,0,900042,45,x4_route,x4,route,0,6.089603028214334
figure_5a,consistent_no_tail,9,0,900042,46,x4_route,x4,route,0,6.199724795725967
figure_5a,consistent_no_tail,9,0,900042,47,x4_route,x4,route,0,6.309885832636528
figure_5a,consistent_no_tail,9,0,900042,48,x4_route,x4,route,0,6.420096797770527
figure_5a,consistent_no_tail,9,0,900042,49,x4_route,x4,route,0,6.53036797079582
figure_5a,consistent_no_tail,9,0,900042,0,x5_route,x5,route,0,1.0
figure_5a,consistent_no_tail,9,0,900042,1,x5_route,x5,route,0,1.2000000000000002
figure_5a,consistent_no_tail,9,0,900042,2,x5_route,x5,route,0,1.38
figure_5a,consistent_no_tail,9,0,900042,3,x5_route,x5,route,0,1.5419999999999998
figure_5a,consistent_no_tail,9,0,900042,4,x5_route,x5,route,0,1.6881999999999997
figure_5a,consistent_no_tail,9,0,900042,5,x5_route,x5,route,0,1.8208599999999997
figure_5a,consistent_no_tail,9,0,900042,6,x5_route,x5,route,0,1.9421979999999999
figure_5a,consistent_no_tail,9,0,900042,7,x5_route,x5,route,0,2.0543183999999997
figure_5a,consistent_no_tail,9,0,900042,8,x5_route,x5,route,0,2.1591644499999996
figure_5a,consistent_no_tail,9,0,900042,9,x5_route,x5,route,0,2.2584894769999995
figure_5a,consistent_no_tail,9,0,900042,10,x5_route,x5,route,0,2.3538425394999996
figure_5a,consistent_no_tail,9,0,900042,11,x5_route,x5,route,0,2.44656494797
figure_5a,consistent_no_tail,9,0,900042,12,x5_route,x5,route,0,2.5377947586489995
figure_5a,consistent_no_tail,9,0,900042,13,x5_route,x5,route,0,2.6284769128006995
figure_5a,consistent_no_tail,9,0,900042,14,x5_route,x5,route,0,2.7193771677259697
figure_5a,consistent_no_tail,9,0,900042,15,x5_route,x5,route,0,2.811098361561533
figure_5a,consistent_no_tail,9,0,900042,16,x5_route,x5,route,0,2.904097882040128
figure_5a,consistent_no_tail,9,0,900042,17,x5_route,x5,route,0,2.998705479599283
figure_5a,consistent_no_tail,9,0,900042,18,x5_route,x5,route,0,3.095140786031849
figure_5a,consistent_no_tail,9,0,900042,19,x5_route,x5,route,0,3.193530078768494
figure_5a,consistent_no_tail,9,0,900042,20,x5_route,x5,route,0,3.2939219744263246
figure_5a,consistent_no_tail,9,0,900042,21,x5_route,x5,route,0,3.396301849151538
figure_5a,consistent_no_tail,9,0,900042,22,x5_route,x5,route,0,3.5006048724630734
figure_5a,consistent_no_tail,9,0,900042,23,x5_route,x5,route,0,3.6067276100173116
figure_5a,consistent_no_tail,9,0,900042,24,x5_route,x5,route,0,3.7145382025996856
figure_5a,consistent_no_tail,9,0,900042,25,x5_route,x5,route,0,3.8238851668068716
figure_5a,consistent_no_tail,9,0,900042,26,x5_route,x5,route,0,3.934604889938816
figure_5a,consistent_no_tail,9,0,900042,27,x5_route,x5,route,0,4.046527909784906
figure_5a,consistent_no_tail,9,0,900042,28,x5_route,x5,route,0,4.159484081115513
figure_5a,consistent_no_tail,9,0,900042,29,x5_route,x5,route,0,4.27330673632056
figure_5a,consistent_no_tail,9,0,900042,30,x5_route,x5,route,0,4.387835949045393
figure_5a,consistent_no_tail,9,0,900042,31,x5_route,x5,route,0,4.502921007907803
figure_5a,consistent_no_tail,9,0,900042,32,x5_route,x5,route,0,4.618422203291037
figure_5a,consistent_no_tail,9,0,900042,33,x5_route,x5,route,0,4.734212024485095
figure_5a,consistent_no_tail,9,0,900042,34,x5_route,x5,route,0,4.850175857643229
figure_5a,consistent_no_tail,9,0,900042,35,x5_route,x5,route,0,4.966212267568587
figure_5a,consistent_no_tail,9,0,900042,36,x5_route,x5,route,0,5.082232938587241
figure_5a,consistent_no_tail,9,0,900042,37,x5_route,x5,route,0,5.198162341960093
figure_5a,consistent_no_tail,9,0,900042,38,x5_route,x5,route,0,5.3139371896338385
figure_5a,consistent_no_tail,9,0,900042,39,x5_route,x5,route,0,5.429505726774349
figure_5a,consistent_no_tail,9,0,900042,40,x5_route,x5,route,0,5.544826908566177
figure_5a,consistent_no_tail,9,0,900042,41,x5_route,x5,route,0,5.659869500266824
figure_5a,consistent_no_tail,9,0,900042,42,x5_route,x5,route,0,5.77461113351475
figure_5a,consistent_no_tail,9,0,900042,43,x5_route,x5,route,0,5.88903734642555
figure_5a,consistent_no_tail,9,0,900042,44,x5_route,x5,route,0,6.003140630074478
figure_5a,consistent_no_tail,9,0,900042,45,x5_route,x5,route,0,6.1169194995471585
figure_5a,consistent_no_tail,9,0,900042,46,x5_route,x5,route,0,6.230377603825616
figure_5a,consistent_no_tail,9,0,900042,47,x5_route,x5,route,0,6.343522885339576
figure_5a,consistent_no_tail,9,0,900042,48,x5_route,x5,route,0,6.456366797024531
figure_5a,consistent_no_tail,9,0,900042,49,x5_route,x5,route,0,6.5689235821566365
figure_5a,consistent_no_tail,9,0,900042,0,x6_route,x6,route,0,1.0
figure_5a,consistent_no_tail,9,0,900042,1,x6_route,x6,route,0,1.1
figure_5a,consistent_no_tail,9,0,900042,2,x6_route,x6,route,0,1.2
figure_5a,consistent_no_tail,9,0,900042,3,x6_route,x6,route,0,1.301
figure_5a,consistent_no_tail,9,0,900042,4,x6_route,x6,route,0,1.4036
figure_5a,consistent_no_tail,9,0,900042,5,x6_route,x6,route,0,1.5081099999999998
figure_5a,consistent_no_tail,9,0,900042,6,x6_route,x6,route,0,1.6146349999999998
figure_5a,consistent_no_tail,9,0,900042,7,x6_route,x6,route,0,1.72314
figure_5a,consistent_no_tail,9,0,900042,8,x6_route,x6,route,0,1.8334990899999997
figure_5a,consistent_no_tail,9,0,900042,9,x6_route,x6,route,0,1.9455319639999997
figure_5a,consistent_no_tail,9,0,900042,10,x6_route,x6,route,0,2.0590305654
figure_5a,consistent_no_tail,9,0,900042,11,x6_route,x6,route,0,2.17377805315
figure_5a,consistent_no_tail,9,0,900042,12,x6_route,x6,route,0,2.289561850851
figure_5a,consistent_no_tail,9,0,900042,13,x6_route,x6,route,0,2.4061821898397997
figure_5a,consistent_no_tail,9,0,900042,14,x6_route,x6,route,0,2.5234572695063298
figure_5a,consistent_no_tail,9,0,900042,15,x6_route,x6,route,0,2.6412259230719366
figure_5a,consistent_no_tail,9,0,900042,16,x6_route,x6,route,0,2.759348485859392
figure_5a,consistent_no_tail,9,0,900042,17,x6_route,x6,route,0,2.877706408194589
figure_5a,consistent_no_tail,9,0,900042,18,x6_route,x6,route,0,2.9962010301888444
figure_5a,consistent_no_tail,9,0,900042,19,x6_route,x6,route,0,3.114751835475919
figure_5a,consistent_no_tail,9,0,900042,20,x6_route,x6,route,0,3.2332944211020838
figure_5a,consistent_no_tail,9,0,900042,21,x6_route,x6,route,0,3.3517783575052067
figure_5a,consistent_no_tail,9,0,900042,22,x6_route,x6,route,0,3.470165062802061
figure_5a,consistent_no_tail,9,0,900042,23,x6_route,x6,route,0,3.5884257768842858
